Date,Price
2010-09-29,52.3739128112793
2010-09-30,52.82645797729492
2010-10-01,53.05668258666992
2010-10-04,52.65973663330078
2010-10-05,54.4619026184082
2010-10-06,54.44602966308594
2010-10-07,54.35074996948242
2010-10-08,54.96206283569336
2010-10-11,55.565425872802734
2010-10-12,55.7480354309082
2010-10-13,56.74040985107422
2010-10-14,56.653079986572266
2010-10-15,55.66069412231445
2010-10-18,55.75596618652344
2010-10-19,54.819156646728516
2010-10-20,56.653079986572266
2010-10-21,56.76421356201172
2010-10-22,56.57369613647461
2010-10-25,56.89125061035156
2010-10-26,56.605445861816406
2010-10-27,56.25611877441406
2010-10-28,56.58162307739258
2010-10-29,56.08146667480469
2010-11-01,55.95443344116211
2010-11-02,55.398704528808594
2010-11-03,55.063232421875
2010-11-04,56.58879852294922
2010-11-05,56.92424774169922
2010-11-08,56.077606201171875
2010-11-09,55.31086349487305
2010-11-10,53.56965255737305
2010-11-11,52.21185302734375
2010-11-12,50.39077377319336
2010-11-15,50.80611801147461
2010-11-16,50.143184661865234
2010-11-17,49.91954040527344
2010-11-18,51.604820251464844
2010-11-19,50.790122985839844
2010-11-22,51.141563415527344
2010-11-23,50.79813003540039
2010-11-24,52.24378204345703
2010-11-26,51.75657272338867
2010-11-29,51.40513229370117
2010-11-30,50.93390655517578
2010-12-01,52.49139404296875
2010-12-02,53.18627166748047
2010-12-03,53.14634323120117
2010-12-06,53.18627166748047
2010-12-07,52.89875030517578
2010-12-08,52.06010055541992
2010-12-09,51.604820251464844
2010-12-10,51.24540328979492
2010-12-13,50.949886322021484
2010-12-14,51.50897979736328
2010-12-15,51.309295654296875
2010-12-16,51.43709945678711
2010-12-17,51.94029235839844
2010-12-20,50.5345458984375
2010-12-21,51.26936340332031
2010-12-22,51.604820251464844
2010-12-23,51.9642448425293
2010-12-27,51.71664810180664
2010-12-28,51.804508209228516
2010-12-29,51.95626449584961
2010-12-30,51.92430877685547
2010-12-31,52.12397766113281
2011-01-03,53.034515380859375
2011-01-04,53.465824127197266
2011-01-05,53.897132873535156
2011-01-06,54.951438903808594
2011-01-07,55.41469192504883
2011-01-10,55.18306350708008
2011-01-11,55.07921600341797
2011-01-12,56.02969741821289
2011-01-13,55.77411651611328
2011-01-14,55.965797424316406
2011-01-18,57.88270568847656
2011-01-19,57.291656494140625
2011-01-20,56.804447174072266
2011-01-21,57.25172424316406
2011-01-24,58.09038162231445
2011-01-25,57.69900131225586
2011-01-26,55.92585754394531
2011-01-27,56.35716247558594
2011-01-28,55.29487991333008
2011-01-31,55.49455261230469
2011-02-01,56.141517639160156
2011-02-02,56.708587646484375
2011-02-03,56.692630767822266
2011-02-04,57.01210403442383
2011-02-07,57.45140838623047
2011-02-08,58.074398040771484
2011-02-09,58.3475341796875
2011-02-10,58.37165069580078
2011-02-11,57.95389938354492
2011-02-14,58.0503044128418
2011-02-15,57.359397888183594
2011-02-16,58.2270393371582
2011-02-17,58.03422927856445
2011-02-18,58.676910400390625
2011-02-22,56.981842041015625
2011-02-23,56.419490814208984
2011-02-24,56.845279693603516
2011-02-25,58.08243179321289
2011-02-28,57.849456787109375
2011-03-01,56.331119537353516
2011-03-02,55.88926315307617
2011-03-03,57.60843276977539
2011-03-04,57.68075180053711
2011-03-07,56.94166564941406
2011-03-08,57.87355422973633
2011-03-09,57.9137077331543
2011-03-10,57.27104568481445
2011-03-11,57.552215576171875
2011-03-14,56.829193115234375
2011-03-15,55.98567581176758
2011-03-16,54.37898254394531
2011-03-17,54.869014739990234
2011-03-18,55.51170349121094
2011-03-21,57.19873809814453
2011-03-22,57.72091293334961
2011-03-23,58.41983413696289
2011-03-24,58.451969146728516
2011-03-25,58.917903900146484
2011-03-28,58.88576889038086
2011-03-29,59.14285659790039
2011-03-30,59.2874641418457
2011-03-31,59.39188766479492
2011-04-01,59.4561653137207
2011-04-04,59.40794372558594
2011-04-05,58.829551696777344
2011-04-06,59.22318649291992
2011-04-07,59.68110275268555
2011-04-08,59.02236557006836
2011-04-11,59.25532150268555
2011-04-12,58.70903015136719
2011-04-13,57.945858001708984
2011-04-14,58.08243179321289
2011-04-15,58.323448181152344
2011-04-18,58.4760627746582
2011-04-19,58.76529312133789
2011-04-20,60.30772399902344
2011-04-21,60.60496520996094
2011-04-25,60.171142578125
2011-04-26,60.69330978393555
2011-04-27,61.15122985839844
2011-04-28,63.10340118408203
2011-04-29,64.09151458740234
2011-05-02,63.890663146972656
2011-05-03,63.874629974365234
2011-05-04,63.33634948730469
2011-05-05,63.02305221557617
2011-05-06,63.713932037353516
2011-05-09,63.979026794433594
2011-05-10,64.22807312011719
2011-05-11,63.86467742919922
2011-05-12,64.13117218017578
2011-05-13,63.82429504394531
2011-05-16,62.80671691894531
2011-05-17,61.92643356323242
2011-05-18,62.297908782958984
2011-05-19,63.00860595703125
2011-05-20,62.60481643676758
2011-05-23,61.6034049987793
2011-05-24,61.03001022338867
2011-05-25,61.63571548461914
2011-05-26,61.9102783203125
2011-05-27,62.1767692565918
2011-05-31,63.01669692993164
2011-06-01,60.852352142333984
2011-06-02,61.126922607421875
2011-06-03,60.44045639038086
2011-06-06,60.23048400878906
2011-06-07,59.90743637084961
2011-06-08,59.640933990478516
2011-06-09,59.90743637084961
2011-06-10,58.70414352416992
2011-06-13,58.906036376953125
2011-06-14,60.2789421081543
2011-06-15,59.640933990478516
2011-06-16,59.7701530456543
2011-06-17,59.891300201416016
2011-06-20,60.18204116821289
2011-06-21,59.74591827392578
2011-06-22,58.2437858581543
2011-06-23,57.54119110107422
2011-06-24,57.54927062988281
2011-06-27,57.839988708496094
2011-06-28,58.21956253051758
2011-06-29,58.72834396362305
2011-06-30,59.70553207397461
2011-07-01,59.98012924194336
2011-07-05,59.88322830200195
2011-07-06,60.359703063964844
2011-07-07,61.369205474853516
2011-07-08,60.626190185546875
2011-07-11,59.237152099609375
2011-07-12,58.09034729003906
2011-07-13,58.2841796875
2011-07-14,57.49272918701172
2011-07-15,57.56541061401367
2011-07-18,56.16828155517578
2011-07-19,56.9597282409668
2011-07-20,58.20341491699219
2011-07-21,58.86564254760742
2011-07-22,58.68798065185547
2011-07-25,57.58964157104492
2011-07-26,56.660919189453125
2011-07-27,57.04048538208008
2011-07-28,57.06471252441406
2011-07-29,56.91126251220703
2011-08-01,56.798187255859375
2011-08-02,54.67421340942383
2011-08-03,54.383487701416016
2011-08-04,50.95121383666992
2011-08-05,50.67661666870117
2011-08-08,47.4139404296875
2011-08-09,50.34550857543945
2011-08-10,46.678550720214844
2011-08-11,47.849369049072266
2011-08-12,50.207275390625
2011-08-15,50.97971725463867
2011-08-16,50.597557067871094
2011-08-17,50.556915283203125
2011-08-18,47.9144172668457
2011-08-19,46.784263610839844
2011-08-22,47.46722412109375
2011-08-23,49.410484313964844
2011-08-24,50.158504486083984
2011-08-25,49.67878341674805
2011-08-26,51.06101608276367
2011-08-29,52.5245475769043
2011-08-30,53.6872444152832
2011-08-31,54.36207962036133
2011-09-01,53.70350646972656
2011-09-02,52.06108856201172
2011-09-06,51.03662109375
2011-09-07,52.76847457885742
2011-09-08,51.06915283203125
2011-09-09,50.23980712890625
2011-09-12,50.7276496887207
2011-09-13,51.101661682128906
2011-09-14,51.24803161621094
2011-09-15,52.29688262939453
2011-09-16,53.15872573852539
2011-09-19,52.15866470336914
2011-09-20,51.678955078125
2011-09-21,49.61374282836914
2011-09-22,47.74367141723633
2011-09-23,48.3859977722168
2011-09-26,50.4186897277832
2011-09-27,51.04475021362305
2011-09-28,50.345516204833984
2011-09-29,50.711387634277344
2011-09-30,49.199073791503906
2011-10-03,47.36153030395508
2011-10-04,48.08515930175781
2011-10-05,48.75188064575195
2011-10-06,49.987754821777344
2011-10-07,50.25606155395508
2011-10-10,52.06108856201172
2011-10-11,52.01231384277344
2011-10-12,52.29688262939453
2011-10-13,51.65455627441406
2011-10-14,51.947261810302734
2011-10-17,50.23167037963867
2011-10-18,51.60577392578125
2011-10-19,51.31306838989258
2011-10-20,50.8089599609375
2011-10-21,52.516414642333984
2011-10-24,52.64650344848633
2011-10-25,51.809051513671875
2011-10-26,54.118160247802734
2011-10-27,54.87432098388672
2011-10-28,55.427223205566406
2011-10-31,53.49209213256836
2011-11-01,51.361846923828125
2011-11-02,52.36194610595703
2011-11-03,53.81734848022461
2011-11-04,53.50022506713867
2011-11-07,53.89864730834961
2011-11-08,54.536869049072266
2011-11-09,52.81854248046875
2011-11-10,53.04764938354492
2011-11-11,54.7578125
2011-11-14,55.59242630004883
2011-11-15,55.59242630004883
2011-11-16,54.28322219848633
2011-11-17,54.07864761352539
2011-11-18,55.199668884277344
2011-11-21,53.644981384277344
2011-11-22,52.65488815307617
2011-11-23,51.02655792236328
2011-11-25,51.370216369628906
2011-11-28,53.17856216430664
2011-11-29,53.399513244628906
2011-11-30,56.20612335205078
2011-12-01,58.07994842529297
2011-12-02,58.34177780151367
2011-12-05,58.169952392578125
2011-12-06,57.98991775512695
2011-12-07,57.76900863647461
2011-12-08,57.41714859008789
2011-12-09,58.857276916503906
2011-12-12,58.01448059082031
2011-12-13,58.01448059082031
2011-12-14,57.228939056396484
2011-12-15,57.777164459228516
2011-12-16,58.1044807434082
2011-12-19,57.40898132324219
2011-12-20,59.27459716796875
2011-12-21,60.21558380126953
2011-12-22,60.78836441040039
2011-12-23,60.526512145996094
2011-12-27,60.77199935913086
2011-12-28,59.94556427001953
2011-12-29,60.64108657836914
2011-12-30,60.019195556640625
2012-01-03,60.731082916259766
2012-01-04,60.82110595703125
2012-01-05,60.16648864746094
2012-01-06,60.53471755981445
2012-01-09,60.9847412109375
2012-01-10,61.36933135986328
2012-01-11,61.156578063964844
2012-01-12,61.78667068481445
2012-01-13,61.04201889038086
2012-01-17,61.56571960449219
2012-01-18,61.41843032836914
2012-01-19,61.82755661010742
2012-01-20,61.79483413696289
2012-01-23,61.78667068481445
2012-01-24,61.66392135620117
2012-01-25,62.040306091308594
2012-01-26,61.622989654541016
2012-01-27,61.001129150390625
2012-01-30,60.68199920654297
2012-01-31,60.69835662841797
2012-02-01,61.6721076965332
2012-02-02,61.54935073852539
2012-02-03,62.46577835083008
2012-02-06,61.74571990966797
2012-02-07,61.53297424316406
2012-02-08,62.109127044677734
2012-02-09,62.471282958984375
2012-02-10,61.689353942871094
2012-02-13,61.607051849365234
2012-02-14,62.191444396972656
2012-02-15,61.90337371826172
2012-02-16,61.95273971557617
2012-02-17,62.01859664916992
2012-02-21,62.32313919067383
2012-02-22,62.60295486450195
2012-02-23,62.43013381958008
2012-02-24,62.60295486450195
2012-02-27,61.90337371826172
2012-02-28,61.86222839355469
2012-02-29,61.689353942871094
2012-03-01,61.79635238647461
2012-03-02,61.648216247558594
2012-03-05,61.014442443847656
2012-03-06,59.72222137451172
2012-03-07,60.51237106323242
2012-03-08,61.04736328125
2012-03-09,60.32308578491211
2012-03-12,60.578224182128906
2012-03-13,61.16262435913086
2012-03-14,61.91981506347656
2012-03-15,62.0844612121582
2012-03-16,61.89512634277344
2012-03-19,62.05976867675781
2012-03-20,61.845760345458984
2012-03-21,61.7387580871582
2012-03-22,60.841617584228516
2012-03-23,60.88274383544922
2012-03-26,61.878684997558594
2012-03-27,61.57414627075195
2012-03-28,61.17906951904297
2012-03-29,60.973304748535156
2012-03-30,61.211997985839844
2012-04-02,61.87045669555664
2012-04-03,61.44245910644531
2012-04-04,60.63581466674805
2012-04-05,60.569984436035156
2012-04-09,59.615234375
2012-04-10,58.1090087890625
2012-04-11,59.07201385498047
2012-04-12,60.495914459228516
2012-04-13,60.018524169921875
2012-04-16,59.82099533081055
2012-04-17,60.98152542114258
2012-04-18,60.66874313354492
2012-04-19,60.166683197021484
2012-04-20,60.537052154541016
2012-04-23,59.96913146972656
2012-04-24,60.25722122192383
2012-04-25,63.44252395629883
2012-04-26,63.368431091308594
2012-04-27,63.59889221191406
2012-04-30,63.212039947509766
2012-05-01,63.58245086669922
2012-05-02,63.590667724609375
2012-05-03,63.23674774169922
2012-05-04,62.421905517578125
2012-05-07,62.520694732666016
2012-05-08,62.05976867675781
2012-05-09,61.30635452270508
2012-05-10,61.099395751953125
2012-05-11,60.900699615478516
2012-05-14,60.53643798828125
2012-05-15,60.089324951171875
2012-05-16,59.898921966552734
2012-05-17,57.729820251464844
2012-05-18,57.24962615966797
2012-05-21,59.427024841308594
2012-05-22,59.178653717041016
2012-05-23,59.25314712524414
2012-05-24,59.1041374206543
2012-05-25,57.95334243774414
2012-05-29,58.284515380859375
2012-05-30,57.44832992553711
2012-05-31,57.63047409057617
2012-06-01,55.6683235168457
2012-06-04,55.88359832763672
2012-06-05,55.94981384277344
2012-06-06,57.14198684692383
2012-06-07,57.91195297241211
2012-06-08,57.90367126464844
2012-06-11,58.04441833496094
2012-06-12,60.089324951171875
2012-06-13,59.65882110595703
2012-06-14,59.48496627807617
2012-06-15,59.60087585449219
2012-06-18,59.526363372802734
2012-06-19,60.370819091796875
2012-06-20,60.445343017578125
2012-06-21,59.08757019042969
2012-06-22,59.57602310180664
2012-06-25,58.822635650634766
2012-06-26,58.72328567504883
2012-06-27,59.501522064208984
2012-06-28,59.261444091796875
2012-06-29,61.51332092285156
2012-07-02,60.586090087890625
2012-07-03,61.48849868774414
2012-07-05,61.62925338745117
2012-07-06,61.00831985473633
2012-07-09,61.289798736572266
2012-07-10,60.619197845458984
2012-07-11,59.21175003051758
2012-07-12,59.36907196044922
2012-07-13,60.85927963256836
2012-07-16,60.4122200012207
2012-07-17,60.52812194824219
2012-07-18,61.173892974853516
2012-07-19,61.97697448730469
2012-07-20,61.173892974853516
2012-07-23,60.36255645751953
2012-07-24,59.633995056152344
2012-07-25,61.289798736572266
2012-07-26,62.01837158203125
2012-07-27,62.515132904052734
2012-07-30,61.97697448730469
2012-07-31,61.19044494628906
2012-08-01,60.24663543701172
2012-08-02,59.60087585449219
2012-08-03,60.279762268066406
2012-08-06,60.34600067138672
2012-08-07,61.64580154418945
2012-08-08,61.76170349121094
2012-08-09,61.496768951416016
2012-08-10,61.43882751464844
2012-08-13,61.422271728515625
2012-08-14,61.10765075683594
2012-08-15,60.85779571533203
2012-08-16,61.332550048828125
2012-08-17,61.55743408203125
2012-08-20,61.49078369140625
2012-08-21,61.024383544921875
2012-08-22,60.632930755615234
2012-08-23,58.6007194519043
2012-08-24,59.20872116088867
2012-08-27,59.45023727416992
2012-08-28,59.566829681396484
2012-08-29,59.50021743774414
2012-08-30,58.98383331298828
2012-08-31,59.46690368652344
2012-09-04,59.025489807128906
2012-09-05,59.89999771118164
2012-09-06,60.64958953857422
2012-09-07,60.7078971862793
2012-09-10,59.20039749145508
2012-09-11,59.358638763427734
2012-09-12,59.10044479370117
2012-09-13,59.6168327331543
2012-09-14,59.36696243286133
2012-09-17,58.234256744384766
2012-09-18,58.6756706237793
2012-09-19,58.21760940551758
2012-09-20,58.17595291137695
2012-09-21,58.27590560913086
2012-09-24,58.32587814331055
2012-09-25,57.784515380859375
2012-09-26,58.50910949707031
2012-09-27,58.38417053222656
2012-09-28,57.967742919921875
2012-10-01,58.3092155456543
2012-10-02,57.90944290161133
2012-10-03,58.184295654296875
2012-10-04,58.250911712646484
2012-10-05,59.04214096069336
2012-10-08,58.77562713623047
2012-10-09,58.833927154541016
2012-10-10,58.584068298339844
2012-10-11,58.99216842651367
2012-10-12,59.8416862487793
2012-10-15,60.17484664916992
2012-10-16,61.19927215576172
2012-10-17,61.32420349121094
2012-10-18,61.84892272949219
2012-10-19,61.64070129394531
2012-10-22,61.382511138916016
2012-10-23,60.64958953857422
2012-10-24,60.55796432495117
2012-10-25,59.583499908447266
2012-10-26,59.225364685058594
2012-10-31,58.667362213134766
2012-11-01,58.95886993408203
2012-11-02,58.3425407409668
2012-11-05,58.64237594604492
2012-11-06,59.98329162597656
2012-11-07,58.75143814086914
2012-11-08,59.480491638183594
2012-11-09,61.38274002075195
2012-11-12,61.75144958496094
2012-11-13,61.47490310668945
2012-11-14,59.74026870727539
2012-11-15,59.530765533447266
2012-11-16,59.304508209228516
2012-11-19,60.30173873901367
2012-11-20,60.787757873535156
2012-11-21,61.298946380615234
2012-11-23,61.79335403442383
2012-11-26,62.237464904785156
2012-11-27,62.421836853027344
2012-11-28,62.08665466308594
2012-11-29,62.11179733276367
2012-11-30,62.245872497558594
2012-12-03,62.02799606323242
2012-12-04,62.05312728881836
2012-12-05,61.90229034423828
2012-12-06,61.99446105957031
2012-12-07,62.54753112792969
2012-12-10,63.293365478515625
2012-12-11,63.536354064941406
2012-12-12,63.24306869506836
2012-12-13,62.27937698364258
2012-12-14,62.02799606323242
2012-12-17,62.55594253540039
2012-12-18,63.28498077392578
2012-12-19,63.276588439941406
2012-12-20,63.85478591918945
2012-12-21,63.829654693603516
2012-12-24,63.66207504272461
2012-12-26,63.70396423339844
2012-12-27,63.54474639892578
2012-12-28,62.58943557739258
2012-12-31,63.15085983276367
2013-01-02,64.58383178710938
2013-01-03,64.91902923583984
2013-01-04,65.1033935546875
2013-01-07,63.79612350463867
2013-01-08,62.12015914916992
2013-01-09,64.3240737915039
2013-01-10,64.60059356689453
2013-01-11,62.9832878112793
2013-01-14,64.14810943603516
2013-01-15,64.47492980957031
2013-01-16,62.296142578125
2013-01-17,63.06708908081055
2013-01-18,62.882728576660156
2013-01-22,62.14531326293945
2013-01-23,62.254241943359375
2013-01-24,63.11738586425781
2013-01-25,62.874359130859375
2013-01-28,62.01119613647461
2013-01-29,61.717933654785156
2013-01-30,62.50563049316406
2013-01-31,61.90229034423828
2013-02-01,62.74027633666992
2013-02-04,63.02517318725586
2013-02-05,63.595027923583984
2013-02-06,63.93022918701172
2013-02-07,64.88553619384766
2013-02-08,64.1564712524414
2013-02-11,63.5782585144043
2013-02-12,63.6788330078125
2013-02-13,63.06739044189453
2013-02-14,63.19388198852539
2013-02-15,63.27821731567383
2013-02-19,62.95774841308594
2013-02-20,63.06739044189453
2013-02-21,64.10472869873047
2013-02-22,64.65293884277344
2013-02-25,63.27821731567383
2013-02-26,63.80109405517578
2013-02-27,65.2432861328125
2013-02-28,64.85531616210938
2013-03-01,65.17579650878906
2013-03-04,65.01556396484375
2013-03-05,66.33966827392578
2013-03-06,66.6938705444336
2013-03-07,68.35531616210938
2013-03-08,68.50711059570312
2013-03-11,69.94929504394531
2013-03-12,70.97819519042969
2013-03-13,71.47581481933594
2013-03-14,71.36615753173828
2013-03-15,72.89264678955078
2013-03-18,71.83844757080078
2013-03-19,72.11676788330078
2013-03-20,71.99868774414062
2013-03-21,71.12158203125
2013-03-22,71.53484344482422
2013-03-25,71.56012725830078
2013-03-26,73.05290222167969
2013-03-27,72.69866943359375
2013-03-28,72.40348815917969
2013-04-01,71.8974838256836
2013-04-02,70.91918182373047
2013-04-03,71.14688110351562
2013-04-04,71.64445495605469
2013-04-05,72.67337799072266
2013-04-08,73.16254425048828
2013-04-09,73.55050659179688
2013-04-10,74.06495666503906
2013-04-11,74.66372680664062
2013-04-12,74.96734619140625
2013-04-15,73.17939758300781
2013-04-16,73.28062438964844
2013-04-17,73.1119384765625
2013-04-18,72.63121032714844
2013-04-19,74.18302154541016
2013-04-22,73.32278442382812
2013-04-23,74.36856079101562
2013-04-24,76.60352325439453
2013-04-25,77.31192016601562
2013-04-26,78.30711364746094
2013-04-29,77.50591278076172
2013-04-30,77.09266662597656
2013-05-01,76.89868927001953
2013-05-02,77.76736450195312
2013-05-03,79.05770874023438
2013-05-06,79.43724060058594
2013-05-07,79.94328308105469
2013-05-08,79.7186050415039
2013-05-09,80.20182037353516
2013-05-10,79.88815307617188
2013-05-13,80.32896423339844
2013-05-14,81.47337341308594
2013-05-15,82.24478149414062
2013-05-16,81.87179565429688
2013-05-17,83.85542297363281
2013-05-20,83.68589782714844
2013-05-21,83.71131896972656
2013-05-22,83.0162124633789
2013-05-23,84.55903625488281
2013-05-24,84.77095794677734
2013-05-28,84.86421966552734
2013-05-29,83.99954223632812
2013-05-30,85.22872161865234
2013-05-31,83.9402084350586
2013-06-03,85.39826965332031
2013-06-04,84.44034576416016
2013-06-05,83.49089813232422
2013-06-06,84.5675048828125
2013-06-07,86.88175201416016
2013-06-10,86.6698226928711
2013-06-11,86.25446319580078
2013-06-12,85.51692962646484
2013-06-13,86.6020278930664
2013-06-14,86.32225799560547
2013-06-17,87.33952331542969
2013-06-18,88.22962188720703
2013-06-19,86.67831420898438
2013-06-20,84.46578979492188
2013-06-21,84.7540054321289
2013-06-24,82.94839477539062
2013-06-25,83.64352416992188
2013-06-26,85.40673828125
2013-06-27,87.44125366210938
2013-06-28,86.83937072753906
2013-07-01,87.51753997802734
2013-07-02,86.01709747314453
2013-07-03,87.22083282470703
2013-07-05,88.33133697509766
2013-07-08,88.4754638671875
2013-07-09,88.73822784423828
2013-07-10,89.43336486816406
2013-07-11,90.60318756103516
2013-07-12,86.3561782836914
2013-07-15,89.56900787353516
2013-07-16,88.35678100585938
2013-07-17,88.83149719238281
2013-07-18,91.2389907836914
2013-07-19,90.6710205078125
2013-07-22,90.58627319335938
2013-07-23,91.3746109008789
2013-07-24,90.66255187988281
2013-07-25,90.45059967041016
2013-07-26,89.51811981201172
2013-07-29,88.84844970703125
2013-07-30,89.62834167480469
2013-07-31,89.09427642822266
2013-08-01,90.45059967041016
2013-08-02,91.46788024902344
2013-08-05,91.12879180908203
2013-08-06,90.73885345458984
2013-08-07,90.62387084960938
2013-08-08,90.12996673583984
2013-08-09,89.69568634033203
2013-08-12,88.76744842529297
2013-08-13,90.46208953857422
2013-08-14,88.69934844970703
2013-08-15,87.48159790039062
2013-08-16,88.11173248291016
2013-08-19,89.17622375488281
2013-08-20,89.09956359863281
2013-08-21,88.4864273071289
2013-08-22,89.53386688232422
2013-08-23,89.82340240478516
2013-08-26,89.86597442626953
2013-08-27,87.89033508300781
2013-08-28,87.94144439697266
2013-08-29,89.35503387451172
2013-08-30,88.49494934082031
2013-09-03,89.42317199707031
2013-09-04,90.58129119873047
2013-09-05,90.8197250366211
2013-09-06,90.32582092285156
2013-09-09,91.27959442138672
2013-09-10,92.11412811279297
2013-09-11,93.01676940917969
2013-09-12,93.50218200683594
2013-09-13,94.80508422851562
2013-09-16,98.50089263916016
2013-09-17,99.72711944580078
