Date,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI
2014-11-14,112.7038803100586,397.8179931640625,1.2475982904434204,1185.0,42.07595443725586,17634.740234375
2014-11-15,,376.1329956054688,,,,
2014-11-16,,387.8819885253906,,,,
2014-11-17,112.31903839111328,387.4079895019531,1.251846432685852,1183.0,41.974117279052734,17647.75
2014-11-18,114.27821350097656,375.197998046875,1.2448959350585938,1196.699951171875,41.62397384643555,17687.8203125
2014-11-19,115.10910034179688,380.5549926757813,1.253337025642395,1193.5999755859375,41.179908752441406,17685.73046875
2014-11-20,115.18781280517578,357.8399963378906,1.2540757656097412,1190.699951171875,41.58982467651367,17719.0
2014-11-21,116.13240051269533,350.8479919433594,1.2545005083084106,1197.5,40.97493743896485,17810.060546875
2014-11-22,,352.9200134277344,,,,
2014-11-23,,367.572998046875,,,,
2014-11-24,117.7329559326172,376.9010009765625,1.2375012636184692,1195.5,40.641876220703125,17817.900390625
2014-11-25,117.90789031982422,375.3479919433594,1.2433171272277832,1197.0999755859375,40.539398193359375,17814.939453125
2014-11-26,117.8816146850586,368.3699951171875,1.24806547164917,1196.5999755859375,40.77851104736328,17827.75
2014-11-27,,369.6700134277344,1.2505940198898315,,,
2014-11-28,117.51427459716795,376.4469909667969,1.246199131011963,1175.199951171875,40.82975387573242,17828.240234375
2014-11-29,,375.4909973144531,,,,
2014-11-30,,378.0469970703125,,,,
2014-12-01,115.7912826538086,379.2449951171875,1.2438275814056396,1218.0,41.52149200439453,17776.80078125
2014-12-02,115.6950912475586,381.3150024414063,1.247007131576538,1199.199951171875,41.38485336303711,17879.55078125
2014-12-03,115.4239501953125,375.010009765625,1.2388503551483154,1208.5,41.060340881347656,17912.619140625
2014-12-04,114.85545349121094,369.60400390625,1.231663703918457,1207.5,41.70937728881836,17900.099609375
2014-12-05,115.63385009765624,376.85400390625,1.2386661767959597,1190.0999755859375,41.35069274902344,17958.7890625
2014-12-06,,374.7850036621094,,,,
2014-12-07,,375.0950012207031,,,,
2014-12-08,113.94583892822266,361.9089965820313,1.2294074296951294,1194.699951171875,40.73581314086914,17852.48046875
2014-12-09,113.4035873413086,352.218994140625,1.2315119504928589,1231.5,40.641876220703125,17801.19921875
2014-12-10,109.0129623413086,346.364990234375,1.2394952774047852,1228.9000244140625,40.05261993408203,17533.150390625
2014-12-11,107.90219116210938,350.5060119628906,1.2473959922790527,1225.0999755859375,40.2831916809082,17596.33984375
2014-12-12,105.62816619873048,352.5419921875,1.2394952774047852,1222.0,40.095314025878906,17280.830078125
2014-12-13,,347.3760070800781,,,,
2014-12-14,,351.6319885253906,,,,
2014-12-15,106.77394104003906,345.3450012207031,1.2463544607162476,1207.199951171875,39.85619354248047,17180.83984375
2014-12-16,108.671875,327.06201171875,1.2443537712097168,1193.9000244140625,38.56664276123047,17068.869140625
2014-12-17,109.38031005859376,319.7760009765625,1.2512043714523315,1194.300048828125,39.06196975708008,17356.869140625
2014-12-18,109.91382598876952,311.39599609375,1.233897686004639,1194.699951171875,40.58209991455078,17778.150390625
2014-12-19,110.40362548828124,317.8429870605469,1.229044795036316,1195.9000244140625,40.70164489746094,17804.80078125
2014-12-20,,329.9559936523437,,,,
2014-12-21,,320.8429870605469,,,,
2014-12-22,112.14411926269533,331.885986328125,1.2225985527038574,1179.699951171875,40.97493743896485,17959.439453125
2014-12-23,113.7271957397461,334.5719909667969,1.2223743200302124,1177.9000244140625,41.37632369995117,18024.169921875
2014-12-24,114.78548431396484,322.53399658203125,1.217492938041687,1173.5,41.111572265625,18030.2109375
2014-12-25,,319.00799560546875,1.2198543548583984,,,
2014-12-26,115.1265869140625,327.92401123046875,1.2210012674331665,1195.300048828125,40.8895378112793,18053.7109375
2014-12-27,,315.8630065917969,,,,
2014-12-28,,317.239013671875,,,,
2014-12-29,115.7038345336914,312.6700134277344,1.216944694519043,1181.699951171875,40.52231597900391,18038.23046875
2014-12-30,115.30152130126952,310.73699951171875,1.215347409248352,1200.199951171875,40.15509033203125,17983.0703125
2014-12-31,113.68346405029295,320.1929931640625,1.2162047624588013,1183.9000244140625,39.6683235168457,17823.0703125
2015-01-01,,314.2489929199219,1.2098628282546997,,,
2015-01-02,113.65721130371094,315.0320129394531,1.2089413404464722,1186.0,39.93305587768555,17832.990234375
2015-01-03,,281.0820007324219,,,,
2015-01-04,,264.19500732421875,,,,
2015-01-05,112.87005615234376,274.4739990234375,1.194643259048462,1203.9000244140625,39.56583786010742,17501.650390625
2015-01-06,111.54063415527344,286.1889953613281,1.193901538848877,1219.300048828125,38.98511505126953,17371.640625
2015-01-07,113.27236938476562,294.3370056152344,1.1875356435775757,1210.5999755859375,39.48043823242188,17584.51953125
2015-01-08,115.27528381347656,283.3489990234375,1.1836000680923462,1208.4000244140625,40.641876220703125,17907.869140625
2015-01-09,115.04786682128906,290.4079895019531,1.1796069145202637,1216.0,40.300270080566406,17737.369140625
2015-01-10,,274.7959899902344,,,,
2015-01-11,,265.6600036621094,,,,
2015-01-12,114.46186065673828,267.7959899902344,1.187070369720459,1232.699951171875,39.7964096069336,17640.83984375
2015-01-13,114.7242431640625,225.86099243164065,1.1831519603729248,1234.300048828125,39.59144973754883,17613.6796875
2015-01-14,114.03331756591795,178.10299682617188,1.1778285503387451,1234.4000244140625,39.249847412109375,17427.08984375
2015-01-15,113.82341003417967,209.843994140625,1.178592085838318,1264.699951171875,38.839935302734375,17320.7109375
2015-01-16,114.38316345214844,208.0970001220703,1.1637378931045532,1276.9000244140625,39.48898315429688,17511.5703125
2015-01-17,,199.25999450683597,,,,
2015-01-18,,210.3390045166016,,,,
2015-01-19,,214.86099243164065,1.1566041707992554,,,
2015-01-20,114.76799011230467,211.31500244140625,1.1597968339920044,1294.199951171875,39.617069244384766,17515.23046875
2015-01-21,115.80879974365234,226.89700317382807,1.154694437980652,1293.699951171875,39.2156982421875,17554.279296875
2015-01-22,118.6338348388672,233.406005859375,1.161534547805786,1300.699951171875,40.24903869628906,17813.98046875
2015-01-23,117.74170684814452,232.8789978027344,1.1346745491027832,1292.5999755859375,40.29174041748047,17672.599609375
2015-01-24,,247.8470001220703,,,,
2015-01-25,,253.71800231933597,,,,
2015-01-26,117.26068115234376,273.4729919433594,1.1125450134277344,1279.4000244140625,40.14655303955078,17678.69921875
2015-01-27,115.87000274658205,263.4750061035156,1.1247708797454834,1291.699951171875,36.43165588378906,17387.2109375
2015-01-28,122.1322784423828,233.9149932861328,1.1367381811141968,1285.9000244140625,35.17627716064453,17191.369140625
2015-01-29,129.25173950195312,233.51300048828125,1.1281461715698242,1254.5999755859375,35.876556396484375,17416.849609375
2015-01-30,127.14389038085938,226.4250030517578,1.13355553150177,1278.5,34.501609802246094,17164.94921875
2015-01-31,,217.4640045166016,,,,
2015-02-01,,226.9720001220703,,,,
2015-02-02,127.92230224609376,238.22900390625,1.1309019327163696,1276.199951171875,35.25313949584961,17361.0390625
2015-02-03,128.86688232421875,227.26800537109372,1.1341726779937744,1259.699951171875,35.526405334472656,17666.400390625
2015-02-04,128.76193237304688,226.85299682617188,1.145737886428833,1263.800048828125,35.731380462646484,17673.01953125
2015-02-05,129.96893310546875,217.11099243164065,1.131874680519104,1262.0,36.25231170654297,17884.880859375
2015-02-06,129.44415283203125,222.26600646972656,1.147196888923645,1233.9000244140625,36.218143463134766,17824.2890625
2015-02-07,,227.7539978027344,,,,
2015-02-08,,223.41200256347656,,,,
2015-02-09,129.07681274414062,220.1100006103516,1.1314393281936646,1240.800048828125,36.17545700073242,17729.2109375
2015-02-10,129.4791717529297,219.8390045166016,1.1326953172683716,1231.5999755859375,36.38041305541992,17868.759765625
2015-02-11,130.17434692382812,219.18499755859372,1.1321951150894165,1219.0,36.19253540039063,17862.140625
2015-02-12,130.323974609375,221.76400756835935,1.131196141242981,1220.0999755859375,36.79888153076172,17972.380859375
2015-02-13,131.76722717285156,235.427001953125,1.140393853187561,1226.5,37.464988708496094,18019.349609375
2015-02-14,,257.3210144042969,,,,
2015-02-15,,234.8249969482422,,,,
2015-02-16,,233.84300231933597,1.1400039196014404,,,
2015-02-17,131.93443298339844,243.6100006103516,1.1334012746810913,1208.0999755859375,37.48220443725586,18047.580078125
2015-02-18,133.0344696044922,236.3260040283203,1.1404719352722168,1199.699951171875,37.43918228149414,18029.849609375
2015-02-19,135.304931640625,240.2830047607422,1.1400039196014404,1207.0999755859375,37.41339874267578,17985.76953125
2015-02-20,139.31787109375,243.7790069580078,1.1366735696792605,1204.4000244140625,37.72301864624024,18140.439453125
2015-02-21,,244.53399658203125,,,,
2015-02-22,,235.9770050048828,,,,
2015-02-23,136.17616271972656,238.8919982910156,1.1381484270095823,1200.300048828125,37.97244644165039,18116.83984375
2015-02-24,135.859375,238.7350006103516,1.1332985162734983,1196.9000244140625,37.92083740234375,18209.189453125
2015-02-25,134.6537628173828,237.47000122070312,1.1339025497436523,1201.0,37.8348274230957,18224.5703125
2015-02-26,133.52725219726562,236.42599487304688,1.1363636255264282,1209.5999755859375,37.8950309753418,18214.419921875
2015-02-27,132.7528533935547,253.8280029296875,1.1205360889434814,1212.5999755859375,37.71442031860352,18132.69921875
2015-02-28,,254.26300048828125,,,,
2015-03-01,,260.2019958496094,,,,
2015-03-02,135.34898376464844,275.6700134277344,1.1161960363388062,1207.699951171875,37.7402229309082,18288.630859375
2015-03-03,136.9066162109375,281.7019958496094,1.1179054975509644,1204.0,37.22418212890625,18203.369140625
2015-03-04,135.83297729492188,273.0920104980469,1.118217945098877,1200.5999755859375,37.03495407104492,18096.900390625
2015-03-05,135.93858337402344,276.1780090332031,1.1082050800323486,1195.9000244140625,37.07795715332031,18135.720703125
2015-03-06,134.75054931640625,272.7229919433594,1.1032048463821411,1164.0999755859375,36.432899475097656,17856.779296875
2015-03-07,,276.260986328125,,,,
2015-03-08,,274.35400390625,,,,
2015-03-09,136.1849822998047,289.60699462890625,1.0845986604690552,1166.4000244140625,36.85433197021485,17995.720703125
2015-03-10,134.13450622558594,291.760009765625,1.0833414793014526,1160.0999755859375,36.14908599853516,17662.939453125
2015-03-11,133.0344696044922,296.3789978027344,1.0708701610565186,1150.699951171875,36.1060791015625,17635.390625
2015-03-12,133.8000946044922,294.35400390625,1.0548745393753052,1152.0999755859375,35.280399322509766,17895.220703125
2015-03-13,133.38650512695312,285.3370056152344,1.0626314878463743,1152.5999755859375,35.59002685546875,17749.310546875
2015-03-14,,281.885009765625,,,,
2015-03-15,,286.3930053710937,,,,
2015-03-16,135.23455810546875,290.5929870605469,1.0481630563735962,1153.300048828125,35.744842529296875,17977.419921875
2015-03-17,135.97377014160156,285.5050048828125,1.0572947263717651,1148.300048828125,35.865257263183594,17849.080078125
2015-03-18,137.0474090576172,256.29901123046875,1.0598047971725464,1151.4000244140625,36.553314208984375,18076.189453125
2015-03-19,135.62176513671875,260.9280090332031,1.0849988460540771,1169.0999755859375,36.372703552246094,17959.029296875
2015-03-20,135.96498107910156,261.7489929199219,1.066894292831421,1184.800048828125,36.880149841308594,18127.650390625
2015-03-21,,260.0249938964844,,,,
2015-03-22,,267.9599914550781,,,,
2015-03-23,134.4777374267578,266.739990234375,1.0826611518859863,1188.0,36.86293411254883,18116.0390625
2015-03-24,133.4569091796875,245.59500122070312,1.094499111175537,1191.699951171875,36.8973503112793,18011.140625
2015-03-25,130.4471893310547,246.19700622558597,1.0902034044265747,1197.300048828125,35.65882873535156,17718.5390625
2015-03-26,130.3943634033203,248.5319976806641,1.0960465669631958,1205.0999755859375,35.443809509277344,17678.23046875
2015-03-27,130.9927978515625,247.0290069580078,1.0886367559432983,1199.800048828125,35.237388610839844,17712.66015625
2015-03-28,,252.79800415039065,,,,
2015-03-29,,242.71299743652344,,,,
2015-03-30,134.38092041015625,247.5260009765625,1.0884946584701538,1184.800048828125,35.22880554199219,17976.310546875
2015-03-31,132.0752410888672,244.2239990234375,1.0830246210098269,1183.0999755859375,34.97076797485352,17776.119140625
2015-04-01,130.80801391601562,247.27200317382807,1.073814034461975,1208.0999755859375,35.022369384765625,17698.1796875
2015-04-02,131.37120056152344,253.0050048828125,1.0769942998886108,1200.9000244140625,34.65252685546875,17763.240234375
2015-04-03,,254.32200622558597,1.087074637413025,,,
2015-04-04,,253.69700622558597,,,,
2015-04-05,,260.5979919433594,,,,
2015-04-06,132.82327270507812,255.49200439453125,1.100134253501892,1218.5999755859375,35.73624420166016,17880.849609375
2015-04-07,134.04652404785156,253.17999267578125,1.0934817790985107,1210.5999755859375,35.71902847290039,17875.419921875
2015-04-08,134.9617156982422,245.02200317382807,1.0824151039123535,1203.0999755859375,35.624420166015625,17902.509765625
2015-04-09,135.01454162597656,243.67599487304688,1.078527569770813,1193.5999755859375,35.676029205322266,17958.73046875
2015-04-10,135.859375,236.07200622558597,1.0669056177139282,1204.5999755859375,35.88246154785156,18057.650390625
2015-04-11,,236.552001953125,,,,
2015-04-12,,236.1529998779297,,,,
2015-04-13,134.85617065429688,224.5870056152344,1.060985445976257,1199.300048828125,35.91685485839844,17977.0390625
2015-04-14,134.82974243164062,219.15899658203125,1.0572947263717651,1192.800048828125,35.82225036621094,18036.69921875
2015-04-15,134.14329528808594,223.8329925537109,1.0647132396697998,1201.5,36.34688186645508,18112.609375
2015-04-16,133.73849487304688,228.572998046875,1.0676802396774292,1198.0,36.26089096069336,18105.76953125
2015-04-17,131.65280151367188,222.8820037841797,1.0755579471588137,1202.9000244140625,35.79644012451172,17826.30078125
2015-04-18,,223.3560028076172,,,,
2015-04-19,,222.6000061035156,,,,
2015-04-20,134.35450744628906,224.62600708007807,1.0810226202011108,1193.5,36.90594482421875,18034.9296875
2015-04-21,134.93533325195312,235.2689971923828,1.0747487545013428,1202.9000244140625,36.6737174987793,17949.58984375
2015-04-22,133.0520477294922,234.17599487304688,1.074171543121338,1186.9000244140625,36.97474670410156,18038.26953125
2015-04-23,131.89044189453125,236.4620056152344,1.0725815296173096,1194.4000244140625,37.27577972412109,18058.689453125
2015-04-24,130.59674072265625,231.26800537109372,1.0815019607543943,1175.199951171875,41.17193984985352,18080.140625
2015-04-25,,226.38999938964844,,,,
2015-04-26,,219.42999267578125,,,,
2015-04-27,130.06875610351562,229.28599548339844,1.086897373199463,1203.300048828125,41.309547424316406,18037.970703125
2015-04-28,129.81356811523438,225.85499572753903,1.087795972824097,1214.0,42.28142929077149,18110.140625
2015-04-29,128.61669921875,225.80799865722656,1.096912145614624,1209.800048828125,42.19541549682617,18035.529296875
2015-04-30,126.1438217163086,236.1450042724609,1.1114321947097778,1182.4000244140625,41.83417892456055,17840.51953125
2015-05-01,127.31428527832033,232.07899475097656,1.1214659214019775,1174.5,41.85139083862305,18024.060546875
2015-05-02,,234.92999267578125,,,,
2015-05-03,,240.3580017089844,,,,
2015-05-04,126.74219512939452,239.01800537109372,1.1185932159423828,1186.800048828125,41.49015808105469,18070.400390625
2015-05-05,125.76538848876952,236.1210021972656,1.1149141788482666,1193.199951171875,40.93970489501953,17928.19921875
2015-05-06,124.91516876220705,229.7819976806641,1.1186307668685913,1190.300048828125,39.80440139770508,17841.98046875
2015-05-07,125.31372833251952,237.33399963378903,1.1341469287872314,1182.4000244140625,40.1656379699707,17924.060546875
2015-05-08,128.829833984375,243.86300659179688,1.1246949434280396,1189.0999755859375,41.06871795654297,18191.109375
2015-05-09,,241.83200073242188,,,,
2015-05-10,,240.29600524902344,,,,
2015-05-11,129.21067810058594,242.1580047607422,1.1194071769714355,1183.199951171875,40.74189758300781,18105.169921875
2015-05-12,128.8032684326172,241.11199951171875,1.114441990852356,1192.5999755859375,40.724700927734375,18068.23046875
2015-05-13,128.97154235839844,236.3769989013672,1.1221455335617063,1218.4000244140625,40.96550750732422,18060.490234375
2015-05-14,131.0439910888672,236.9290008544922,1.1350480318069458,1225.4000244140625,41.90299987792969,18252.240234375
2015-05-15,130.0874786376953,237.60499572753903,1.1404979228973389,1225.5,41.54176330566406,18272.560546875
2015-05-16,,236.1529998779297,,,,
2015-05-17,,236.802001953125,,,,
2015-05-18,129.9369354248047,233.1280059814453,1.144505262374878,1227.800048828125,41.29233169555664,18298.880859375
2015-05-19,130.23806762695312,231.94700622558597,1.1326183080673218,1206.9000244140625,41.18846893310547,18312.390625
2015-05-20,129.68006896972656,234.01800537109372,1.1146656274795532,1208.9000244140625,41.18846893310547,18285.400390625
2015-05-21,130.50372314453125,235.343994140625,1.1100751161575315,1204.4000244140625,41.04995727539063,18285.740234375
2015-05-22,128.25413513183594,240.34800720214844,1.1111851930618286,1204.300048828125,40.59980392456055,18232.01953125
2015-05-23,,238.8719940185547,,,,
2015-05-24,,240.9530029296875,,,,
2015-05-25,,237.1100006103516,1.0992997884750366,,,
2015-05-26,126.47396850585938,237.11599731445312,1.0971167087554932,1187.199951171875,40.33144760131836,18041.5390625
2015-05-27,126.65105438232422,237.2830047607422,1.08888578414917,1185.9000244140625,41.21442794799805,18162.990234375
2015-05-28,126.05767059326172,237.4080047607422,1.0900014638900757,1188.0999755859375,41.075927734375,18126.119140625
2015-05-29,124.45458984375,237.0959930419922,1.0960345268249512,1189.4000244140625,40.56518173217773,18010.6796875
2015-05-30,,233.34500122070312,,,,
2015-05-31,,230.19000244140625,,,,
2015-06-01,125.10116577148438,222.92599487304688,1.0957943201065063,1188.300048828125,40.88547897338867,18040.369140625
2015-06-02,126.87248229980467,225.8029937744141,1.0922993421554563,1194.0999755859375,40.61710739135742,18011.939453125
2015-06-03,127.36846160888672,225.87399291992188,1.115001201629639,1184.699951171875,40.5565185546875,18076.26953125
2015-06-04,125.04801177978516,224.32400512695312,1.1257838010787964,1174.9000244140625,40.13235092163086,17905.580078125
2015-06-05,124.64059448242188,224.95199584960935,1.120787262916565,1167.800048828125,39.94190216064453,17849.4609375
2015-06-06,,225.61900329589844,,,,
2015-06-07,,222.8809967041016,,,,
2015-06-08,124.5608901977539,228.48899841308597,1.110814929008484,1173.199951171875,39.58699035644531,17766.55078125
2015-06-09,124.08261108398438,229.04800415039065,1.128095269203186,1177.300048828125,39.5177116394043,17764.0390625
2015-06-10,125.4288330078125,228.8029937744141,1.1299052238464355,1186.0999755859375,40.34876251220703,18000.400390625
2015-06-11,126.61561584472656,229.7050018310547,1.131196141242981,1179.9000244140625,40.20159530639648,18039.369140625
2015-06-12,126.47396850585938,229.98199462890625,1.1240627765655518,1178.800048828125,39.794734954833984,17898.83984375
2015-06-13,,232.4019927978516,,,,
2015-06-14,,233.54299926757807,,,,
2015-06-15,126.02224731445312,236.822998046875,1.1219944953918457,1185.300048828125,39.37055206298828,17791.169921875
2015-06-16,126.06649017333984,250.8950042724609,1.1277008056640625,1180.5,39.67355728149414,17904.48046875
2015-06-17,127.0318832397461,249.28399658203125,1.124201774597168,1176.4000244140625,39.794734954833984,17935.740234375
2015-06-18,128.7589569091797,249.0070037841797,1.1369967460632324,1201.5,40.44398880004883,18115.83984375
2015-06-19,128.53753662109375,244.6060028076172,1.1370742321014404,1201.5,39.90726089477539,18015.94921875
2015-06-20,,245.2120056152344,,,,
2015-06-21,,243.94400024414065,,,,
2015-06-22,129.04238891601562,246.9900054931641,1.1372941732406616,1183.699951171875,40.01980972290039,18119.779296875
2015-06-23,127.91754913330078,244.29600524902344,1.13490629196167,1176.199951171875,39.742794036865234,18144.0703125
2015-06-24,126.65105438232422,240.51499938964844,1.1172186136245728,1172.5999755859375,39.50907897949219,17966.0703125
2015-06-25,126.1639404296875,242.7989959716797,1.1206992864608765,1171.5,39.5177116394043,17890.359375
2015-06-26,126.19048309326172,243.593994140625,1.1202975511550903,1172.9000244140625,39.180118560791016,17946.6796875
2015-06-27,,250.9900054931641,,,,
2015-06-28,,249.0110015869141,,,,
2015-06-29,122.86924743652344,257.0639953613281,1.0975021123886108,1178.5,38.409664154052734,17596.349609375
2015-06-30,122.86038970947266,263.0719909667969,1.122296690940857,1171.5,38.21922302246094,17619.509765625
2015-07-01,124.64059448242188,258.6210021972656,1.1134989261627195,1169.0,38.47892761230469,17757.91015625
2015-07-02,124.1800537109375,255.41200256347656,1.103363037109375,1163.0,38.43564224243164,17730.109375
2015-07-03,,256.33599853515625,1.1086965799331665,,,
2015-07-04,,260.885986328125,,,,
2015-07-05,,271.9129943847656,,,,
2015-07-06,124.45458984375,269.0299987792969,1.0995051860809326,1172.9000244140625,38.42698669433594,17683.580078125
2015-07-07,126.78392791748048,266.2070007324219,1.1048991680145264,1152.4000244140625,38.34907150268555,17776.91015625
2015-07-08,125.69454956054688,270.7850036621094,1.1009942293167114,1163.300048828125,38.2971305847168,17515.419921875
2015-07-09,126.47396850585938,269.2279968261719,1.1071009635925293,1159.0,38.53952407836914,17548.619140625
2015-07-10,127.9618682861328,284.8940124511719,1.1063048839569092,1157.699951171875,38.61742782592773,17760.41015625
2015-07-11,,293.114990234375,,,,
2015-07-12,,310.86700439453125,,,,
2015-07-13,129.85720825195312,292.0539855957031,1.1129041910171509,1155.199951171875,39.4224967956543,17977.6796875
2015-07-14,130.8579864501953,287.4639892578125,1.099045991897583,1153.300048828125,39.49174499511719,18053.580078125
2015-07-15,130.09634399414062,285.8290100097656,1.1008002758026123,1147.199951171875,39.61294555664063,18050.169921875
2015-07-16,131.51344299316406,278.0889892578125,1.0943553447723389,1143.800048828125,40.39203643798828,18120.25
2015-07-17,130.0520477294922,279.47198486328125,1.0886012315750122,1131.800048828125,40.357398986816406,18086.44921875
2015-07-18,,274.9010009765625,,,,
2015-07-19,,273.614013671875,,,,
2015-07-20,129.94580078125,278.9809875488281,1.0830246210098269,1106.699951171875,40.61710739135742,18100.41015625
2015-07-21,128.42237854003906,275.8330078125,1.0835410356521606,1103.4000244140625,40.92875289916992,17919.2890625
2015-07-22,129.72433471679688,277.22198486328125,1.0939961671829224,1091.4000244140625,39.4224967956543,17851.0390625
2015-07-23,129.40553283691406,276.04901123046875,1.0927051305770874,1094.0,39.91593170166016,17731.919921875
2015-07-24,127.5898666381836,288.27801513671875,1.0989010334014893,1085.5999755859375,39.76876068115234,17568.529296875
2015-07-25,,288.6969909667969,,,,
2015-07-26,,292.6860046386719,,,,
2015-07-27,124.90630340576172,293.6239929199219,1.0972371101379397,1096.5,39.25802230834961,17440.58984375
2015-07-28,125.59712982177734,294.427001953125,1.109004020690918,1096.300048828125,39.249359130859375,17630.26953125
2015-07-29,127.66073608398438,289.5899963378906,1.1065986156463623,1092.699951171875,40.07175064086914,17751.390625
2015-07-30,126.6599349975586,287.72198486328125,1.098406195640564,1088.4000244140625,40.58249282836914,17745.98046875
2015-07-31,127.68730926513672,284.6499938964844,1.0939244031906128,1094.9000244140625,40.42667388916016,17689.859375
2015-08-01,,281.6010131835937,,,,
2015-08-02,,282.614013671875,,,,
2015-08-03,127.26222229003906,281.2269897460937,1.0969001054763794,1089.4000244140625,40.52188491821289,17598.19921875
2015-08-04,127.12934112548828,285.2179870605469,1.09560227394104,1090.699951171875,41.1538314819336,17550.689453125
2015-08-05,129.19715881347656,281.8819885253906,1.0888975858688354,1085.699951171875,41.18846893310547,17540.470703125
2015-08-06,128.1900177001953,278.5769958496094,1.0903104543685913,1090.199951171875,40.357398986816406,17419.75
2015-08-07,126.9421615600586,279.5849914550781,1.0927051305770874,1094.0999755859375,40.46129989624024,17373.380859375
2015-08-08,,260.9970092773437,,,,
2015-08-09,,265.0830078125,,,,
2015-08-10,130.00828552246094,264.4700012207031,1.0965032577514648,1104.199951171875,40.97204208374024,17615.169921875
2015-08-11,128.39505004882812,270.385986328125,1.1016976833343506,1107.5999755859375,40.17562484741211,17402.83984375
2015-08-12,126.95108032226562,266.3760070800781,1.104203701019287,1123.199951171875,40.46129989624024,17402.509765625
2015-08-13,129.0723876953125,264.0799865722656,1.1160963773727417,1115.699951171875,40.4526481628418,17408.25
